count	id	first_name	last_name	points	spended_time
702	728	first_name728	last_name	6	8700.0
703	729	first_name729	last_name	4	6336.0
704	730	first_name730	last_name	0	2802.0
705	731	first_name731	last_name	12	7959.0
706	732	first_name732	last_name	3	7818.0
707	733	first_name733	last_name	3	3212.0
708	734	first_name734	last_name	0	3409.0
709	735	first_name735	last_name	7	1680.0
710	736	first_name736	last_name	6	9574.0
711	737	first_name737	last_name	9	8500.0
712	738	first_name738	last_name	9	3985.0
713	739	first_name739	last_name	3	2503.0
714	740	first_name740	last_name	4	5482.0
715	741	first_name741	last_name	9	5184.0
716	742	first_name742	last_name	8	5761.0
717	743	first_name743	last_name	7	8373.0
718	744	first_name744	last_name	0	5656.0
719	745	first_name745	last_name	10	8151.0
720	746	first_name746	last_name	8	2067.0
721	747	first_name747	last_name	8	7739.0
722	748	first_name748	last_name	2	6491.0
723	749	first_name749	last_name	4	3379.0
724	750	first_name750	last_name	2	4561.0
725	751	first_name751	last_name	10	7423.0
726	752	first_name752	last_name	8	4715.0
727	753	first_name753	last_name	6	3523.0
728	754	first_name754	last_name	2	8085.0
729	755	first_name755	last_name	5	3973.0
730	756	first_name756	last_name	12	2926.0
731	757	first_name757	last_name	4	1052.0
732	758	first_name758	last_name	8	8297.0
733	759	first_name759	last_name	0	897.0
734	760	first_name760	last_name	9	2711.0
735	761	first_name761	last_name	7	6424.0
736	762	first_name762	last_name	5	3674.0
737	763	first_name763	last_name	10	6060.0
738	764	first_name764	last_name	0	8533.0
739	765	first_name765	last_name	12	1235.0
740	766	first_name766	last_name	9	6117.0
741	767	first_name767	last_name	6	2223.0
742	768	first_name768	last_name	11	3763.0
743	769	first_name769	last_name	8	9187.0
744	770	first_name770	last_name	8	9240.0
745	771	first_name771	last_name	10	6773.0
746	772	first_name772	last_name	10	8517.0
747	773	first_name773	last_name	9	8617.0
748	774	first_name774	last_name	12	7286.0
749	775	first_name775	last_name	11	5161.0
750	776	first_name776	last_name	1	4965.0
751	777	first_name777	last_name	4	469.0
752	778	first_name778	last_name	12	307.0
753	779	first_name779	last_name	10	2189.0
754	780	first_name780	last_name	12	4101.0
755	781	first_name781	last_name	2	2448.0
756	782	first_name782	last_name	8	831.0
757	783	first_name783	last_name	2	8678.0
758	784	first_name784	last_name	8	337.0
759	785	first_name785	last_name	6	2467.0
760	786	first_name786	last_name	3	6302.0
761	787	first_name787	last_name	1	9645.0
762	788	first_name788	last_name	7	2707.0
763	789	first_name789	last_name	6	4748.0
764	790	first_name790	last_name	7	1559.0
765	791	first_name791	last_name	6	2609.0
766	792	first_name792	last_name	12	1757.0
767	793	first_name793	last_name	6	7110.0
768	794	first_name794	last_name	3	1237.0
769	795	first_name795	last_name	12	1455.0
770	796	first_name796	last_name	5	1067.0
771	797	first_name797	last_name	2	3347.0
772	798	first_name798	last_name	10	7100.0
773	799	first_name799	last_name	1	3685.0
774	800	first_name800	last_name	3	3714.0
775	801	first_name801	last_name	6	3019.0
776	802	first_name802	last_name	12	4628.0
777	803	first_name803	last_name	12	3236.0
778	804	first_name804	last_name	9	3916.0
779	805	first_name805	last_name	1	4827.0
780	806	first_name806	last_name	2	8271.0
781	807	first_name807	last_name	12	5820.0
782	808	first_name808	last_name	11	7378.0
783	809	first_name809	last_name	7	6485.0
784	810	first_name810	last_name	11	973.0
785	811	first_name811	last_name	1	939.0
786	812	first_name812	last_name	1	6002.0
787	813	first_name813	last_name	2	8744.0
788	814	first_name814	last_name	12	1173.0
789	815	first_name815	last_name	8	3068.0
790	816	first_name816	last_name	5	2082.0
791	817	first_name817	last_name	12	696.0
792	818	first_name818	last_name	6	7649.0
793	819	first_name819	last_name	10	8813.0
794	820	first_name820	last_name	12	8448.0
795	821	first_name821	last_name	6	239.0
796	822	first_name822	last_name	9	7663.0
797	823	first_name823	last_name	8	4402.0
798	824	first_name824	last_name	8	9776.0
799	825	first_name825	last_name	1	3640.0
800	826	first_name826	last_name	9	5713.0
801	827	first_name827	last_name	1	2384.0
802	828	first_name828	last_name	6	3646.0
803	829	first_name829	last_name	2	7263.0
804	830	first_name830	last_name	10	5795.0
805	831	first_name831	last_name	2	7724.0
806	832	first_name832	last_name	4	3101.0
807	833	first_name833	last_name	6	278.0
808	834	first_name834	last_name	4	6346.0
809	835	first_name835	last_name	8	1738.0
810	836	first_name836	last_name	1	8192.0
811	837	first_name837	last_name	2	9761.0
812	838	first_name838	last_name	2	3614.0
813	839	first_name839	last_name	6	200.0
814	840	first_name840	last_name	6	5373.0
815	841	first_name841	last_name	4	3190.0
816	842	first_name842	last_name	4	5889.0
817	843	first_name843	last_name	5	1862.0
818	844	first_name844	last_name	8	3498.0
819	845	first_name845	last_name	12	555.0
820	846	first_name846	last_name	4	4539.0
821	847	first_name847	last_name	0	9856.0
822	848	first_name848	last_name	8	3626.0
823	849	first_name849	last_name	10	6208.0
824	850	first_name850	last_name	3	1170.0
825	851	first_name851	last_name	1	8183.0
826	852	first_name852	last_name	2	2068.0
827	853	first_name853	last_name	2	2070.0
828	854	first_name854	last_name	10	7473.0
829	855	first_name855	last_name	3	7695.0
830	856	first_name856	last_name	4	4871.0
831	857	first_name857	last_name	1	3709.0
832	858	first_name858	last_name	3	8835.0
833	859	first_name859	last_name	4	6708.0
834	860	first_name860	last_name	4	9476.0
835	861	first_name861	last_name	2	5119.0
836	862	first_name862	last_name	5	4280.0
837	863	first_name863	last_name	12	7414.0
838	864	first_name864	last_name	5	7177.0
839	865	first_name865	last_name	8	8078.0
840	866	first_name866	last_name	11	5866.0
841	867	first_name867	last_name	6	198.0
842	868	first_name868	last_name	9	6924.0
843	869	first_name869	last_name	4	9352.0
844	870	first_name870	last_name	4	3816.0
845	871	first_name871	last_name	5	4545.0
846	872	first_name872	last_name	2	176.0
847	873	first_name873	last_name	9	6903.0
848	874	first_name874	last_name	0	4743.0
849	875	first_name875	last_name	4	5413.0
850	876	first_name876	last_name	6	8566.0
851	877	first_name877	last_name	4	4019.0
852	878	first_name878	last_name	9	9917.0
853	879	first_name879	last_name	2	6109.0
854	880	first_name880	last_name	9	4144.0
855	881	first_name881	last_name	10	1560.0
856	882	first_name882	last_name	11	9.0
857	883	first_name883	last_name	10	3476.0
858	884	first_name884	last_name	10	8413.0
859	885	first_name885	last_name	10	3428.0
860	886	first_name886	last_name	9	157.0
861	887	first_name887	last_name	5	7695.0
862	888	first_name888	last_name	12	3785.0
863	889	first_name889	last_name	10	7867.0
864	890	first_name890	last_name	8	6902.0
865	891	first_name891	last_name	1	7679.0
866	892	first_name892	last_name	8	7001.0
867	893	first_name893	last_name	2	3867.0
868	894	first_name894	last_name	7	3880.0
869	895	first_name895	last_name	11	5261.0
870	896	first_name896	last_name	11	9553.0
871	897	first_name897	last_name	12	3683.0
872	898	first_name898	last_name	3	5379.0
873	899	first_name899	last_name	12	1052.0
874	900	first_name900	last_name	2	8683.0
875	901	first_name901	last_name	6	21.0
876	902	first_name902	last_name	2	6184.0
877	903	first_name903	last_name	8	29.0
878	904	first_name904	last_name	12	9143.0
879	905	first_name905	last_name	1	7350.0
880	906	first_name906	last_name	7	6938.0
881	907	first_name907	last_name	10	6629.0
882	908	first_name908	last_name	9	4423.0
883	909	first_name909	last_name	0	6989.0
884	910	first_name910	last_name	6	530.0
885	911	first_name911	last_name	2	5263.0
886	912	first_name912	last_name	2	562.0
887	913	first_name913	last_name	6	5707.0
888	914	first_name914	last_name	9	4511.0
889	915	first_name915	last_name	11	8186.0
890	916	first_name916	last_name	2	8126.0
891	917	first_name917	last_name	4	7651.0
892	918	first_name918	last_name	1	8950.0
893	919	first_name919	last_name	6	3973.0
894	920	first_name920	last_name	7	6745.0
895	921	first_name921	last_name	11	9293.0
896	922	first_name922	last_name	1	28.0
897	923	first_name923	last_name	3	1599.0
898	924	first_name924	last_name	0	9811.0
899	925	first_name925	last_name	8	6958.0
900	926	first_name926	last_name	11	1058.0
901	927	first_name927	last_name	10	1889.0
902	928	first_name928	last_name	4	3536.0
903	929	first_name929	last_name	6	3479.0
904	930	first_name930	last_name	5	8114.0
905	931	first_name931	last_name	5	9359.0
906	932	first_name932	last_name	10	6068.0
907	933	first_name933	last_name	9	5428.0
908	934	first_name934	last_name	6	2693.0
909	935	first_name935	last_name	8	368.0
910	936	first_name936	last_name	6	5999.0
911	937	first_name937	last_name	7	3893.0
912	938	first_name938	last_name	1	8795.0
913	939	first_name939	last_name	1	1823.0
914	940	first_name940	last_name	9	6113.0
915	941	first_name941	last_name	8	3070.0
916	942	first_name942	last_name	2	2145.0
917	943	first_name943	last_name	1	4209.0
918	944	first_name944	last_name	7	3437.0
919	945	first_name945	last_name	8	4030.0
920	946	first_name946	last_name	4	2036.0
921	947	first_name947	last_name	10	9370.0
922	948	first_name948	last_name	0	9205.0
923	949	first_name949	last_name	5	6753.0
924	950	first_name950	last_name	12	9565.0
925	951	first_name951	last_name	6	1292.0
926	952	first_name952	last_name	8	344.0
927	953	first_name953	last_name	8	9774.0
928	954	first_name954	last_name	0	6703.0
929	955	first_name955	last_name	1	4077.0
930	956	first_name956	last_name	2	12.0
931	957	first_name957	last_name	5	5440.0
932	958	first_name958	last_name	3	8343.0
933	959	first_name959	last_name	9	3108.0
934	960	first_name960	last_name	2	755.0
935	961	first_name961	last_name	1	3187.0
936	962	first_name962	last_name	10	4636.0
937	963	first_name963	last_name	4	9774.0
938	964	first_name964	last_name	12	7757.0
939	965	first_name965	last_name	4	8731.0
940	966	first_name966	last_name	1	8000.0
941	967	first_name967	last_name	5	4037.0
942	968	first_name968	last_name	1	2114.0
943	969	first_name969	last_name	1	5316.0
944	970	first_name970	last_name	2	5340.0
945	356106855	The Best	in The World	1	4.917273756
